股票代码,股票名称,最新价,今日涨跌额,今日主力净流入净额,今日主力净流入净占比,今日超大单净流入净额,今日超大单净流入净占比,今日大单净流入净额,今日大单净流入净占比,今日中单净流入净额,今日中单净流入净占比,今日小单净流入净额,今日小单净流入净占比
601860,紫金银行,2.63,-0.38,-10384359.0,-26.29,-7521135.0,-19.04,-2863224.0,-7.25,5364387.0,13.58,5019973.0,12.71
600088,中视传媒,14.03,-0.07,-10436897.0,-5.89,-10764194.0,-6.07,327297.0,0.18,2556520.0,1.44,7880377.0,4.45
000917,电广传媒,5.42,0.74,-10489616.0,-11.89,-492328.0,-0.56,-9997288.0,-11.34,4628547.0,5.25,5861068.0,6.65
600770,综艺股份,5.3,-1.49,-10497163.0,-40.53,-4713868.0,-18.2,-5783295.0,-22.33,2863401.0,11.06,7633762.0,29.47
600756,浪潮软件,15.68,1.16,-10498257.0,-17.69,-2587021.0,-4.36,-7911236.0,-13.33,3853996.0,6.49,6644260.0,11.19
301360,荣旗科技,96.9,1.1,-10514476.0,-5.51,-3973417.0,-2.08,-6541059.0,-3.43,-5214026.0,-2.73,15728502.0,8.24
603712,七一二,30.72,1.45,-10517282.0,-11.45,-4403961.0,-4.79,-6113321.0,-6.66,466528.0,0.51,10050755.0,10.94
002085,万丰奥威,6.47,0.0,-10556807.0,-5.14,-4289773.0,-2.09,-6267034.0,-3.05,23471614.0,11.44,-12914807.0,-6.29
002079,苏州固锝,12.76,-0.47,-10560059.0,-7.19,-10199739.0,-6.94,-360320.0,-0.25,-3947320.0,-2.69,14507381.0,9.87
002736,国信证券,9.17,-0.76,-10574665.0,-20.76,-1101842.0,-2.16,-9472823.0,-18.6,3289142.0,6.46,7285524.0,14.3
002385,大北农,6.64,0.0,-10579615.0,-12.99,-4213365.0,-5.17,-6366250.0,-7.82,443476.0,0.54,10136140.0,12.45
000560,我爱我家,2.56,-2.29,-10596874.0,-17.57,-9204325.0,-15.26,-1392549.0,-2.31,3216927.0,5.33,7379948.0,12.23
300363,博腾股份,31.25,0.42,-10623769.0,-11.18,-3426712.0,-3.61,-7197057.0,-7.57,3251476.0,3.42,7372293.0,7.76
300861,美畅股份,45.3,-2.16,-10638934.0,-14.81,-4489235.0,-6.25,-6149699.0,-8.56,-1350325.0,-1.88,11989260.0,16.69
002068,黑猫股份,9.02,-1.31,-10657831.0,-13.7,-4467039.0,-5.74,-6190792.0,-7.96,-6051346.0,-7.78,16709177.0,21.48
600048,保利发展,13.02,-0.61,-10688631.0,-4.29,-10447919.0,-4.2,-240712.0,-0.1,4025803.0,1.62,6662828.0,2.68
300990,同飞股份,87.0,4.32,-10742076.0,-10.76,-1279897.0,-1.28,-9462179.0,-9.48,-837694.0,-0.84,11579771.0,11.6
300454,深信服,121.13,-0.89,-10748230.0,-9.88,4469680.0,4.11,-15217910.0,-13.98,-2420510.0,-2.22,13168739.0,12.1
301378,通达海,106.02,-0.61,-10759544.0,-9.55,2822893.0,2.51,-13582437.0,-12.05,9562133.0,8.49,1197412.0,1.06
603026,胜华新材,64.66,-1.58,-10778448.0,-15.9,-3406091.0,-5.03,-7372357.0,-10.88,4190560.0,6.18,6587888.0,9.72
603507,振江股份,36.4,-2.8,-10787370.0,-9.73,2131205.0,1.92,-12918575.0,-11.66,-16673175.0,-15.05,27460545.0,24.78
688388,嘉元科技,25.37,-1.82,-10802182.0,-17.23,-1593491.0,-2.54,-9208691.0,-14.69,-381042.0,-0.61,11183224.0,17.84
600056,中国医药,13.76,-0.51,-10815155.0,-6.24,2815364.0,1.62,-13630519.0,-7.87,-10725238.0,-6.19,21540394.0,12.43
301390,经纬股份,44.25,0.34,-10830674.0,-11.18,-1196321.0,-1.23,-9634353.0,-9.95,336752.0,0.35,10493921.0,10.83
301001,凯淳股份,27.52,-0.76,-10833680.0,-14.68,-4520967.0,-6.13,-6312713.0,-8.55,3360925.0,4.55,7472756.0,10.13
300236,上海新阳,42.88,-0.74,-10840042.0,-2.74,-28826417.0,-7.3,17986375.0,4.55,-4644005.0,-1.18,15484046.0,3.92
300692,中环环保,7.59,-2.69,-10861411.0,-23.23,-5232991.0,-11.19,-5628420.0,-12.04,3945832.0,8.44,6915580.0,14.79
002547,春兴精工,4.36,-3.33,-10869940.0,-12.85,-4921979.0,-5.82,-5947961.0,-7.03,-256598.0,-0.3,11126538.0,13.15
300021,大禹节水,5.15,-2.28,-10871191.0,-9.92,-2047223.0,-1.87,-8823968.0,-8.05,5485485.0,5.0,5385707.0,4.91
603618,杭电股份,6.4,-4.9,-10875501.0,-3.85,-13018366.0,-4.61,2142865.0,0.76,3317366.0,1.17,7558136.0,2.67
600399,抚顺特钢,10.21,-2.48,-10889381.0,-9.37,-8517112.0,-7.33,-2372269.0,-2.04,2174647.0,1.87,8714735.0,7.5
300838,浙江力诺,17.96,-3.96,-10890490.0,-14.53,-417784.0,-0.56,-10472706.0,-13.97,-3319658.0,-4.43,14210148.0,18.96
601162,天风证券,3.01,0.0,-10904940.0,-7.64,-8671440.0,-6.08,-2233500.0,-1.56,8425112.0,5.9,2479829.0,1.74
603073,彩蝶实业,20.92,-2.47,-10905027.0,-8.63,-3476367.0,-2.75,-7428660.0,-5.88,-2096704.0,-1.66,13001732.0,10.29
600771,广誉远,39.76,-0.03,-10913277.0,-6.26,-216810.0,-0.12,-10696467.0,-6.14,2820208.0,1.62,8093070.0,4.64
002090,金智科技,12.87,-1.76,-10914307.0,-7.39,-3582961.0,-2.42,-7331346.0,-4.96,-1166436.0,-0.79,12080741.0,8.18
688503,聚和材料,75.09,-2.23,-10927229.0,-18.21,-5874336.0,-9.79,-5052893.0,-8.42,3445004.0,5.74,7482225.0,12.47
601717,郑煤机,12.52,0.0,-10933776.0,-8.57,-6299408.0,-4.94,-4634368.0,-3.63,-7118587.0,-5.58,18052364.0,14.15
300557,理工光科,38.08,-2.06,-10937957.0,-15.44,-2341676.0,-3.3,-8596281.0,-12.13,-338192.0,-0.48,11276149.0,15.91
301439,泓淋电力,18.64,-0.85,-10997145.0,-13.3,-1190337.0,-1.44,-9806808.0,-11.86,1172134.0,1.42,9825011.0,11.88
603000,人民网,18.41,0.49,-10999940.0,-4.29,-13653597.0,-5.33,2653657.0,1.04,-9708542.0,-3.79,20708482.0,8.08
000657,中钨高新,12.15,-1.7,-11004557.0,-24.18,-3176780.0,-6.98,-7827777.0,-17.2,-19089.0,-0.04,11023647.0,24.22
002623,亚玛顿,27.12,-2.76,-11029921.0,-20.01,-1634255.0,-2.97,-9395666.0,-17.05,-3002594.0,-5.45,14032514.0,25.46
002213,大为股份,14.71,0.2,-11072068.0,-5.59,-11894682.0,-6.01,822614.0,0.42,8100928.0,4.09,2971141.0,1.5
301168,通灵股份,54.0,-3.23,-11103122.0,-9.32,-2948146.0,-2.47,-8154976.0,-6.84,-6909511.0,-5.8,18012633.0,15.11
603027,千禾味业,20.94,-3.9,-11112848.0,-4.84,-6515377.0,-2.84,-4597471.0,-2.0,-26832937.0,-11.69,37945785.0,16.54
688365,光云科技,15.31,-1.67,-11163016.0,-15.04,-4989190.0,-6.72,-6173826.0,-8.32,-255182.0,-0.34,11418198.0,15.38
688234,天岳先进,82.37,1.72,-11165569.0,-6.59,-6415488.0,-3.78,-4750081.0,-2.8,776928.0,0.46,10388642.0,6.13
002307,北新路桥,5.18,-1.33,-11178873.0,-24.92,-6398514.0,-14.26,-4780359.0,-10.66,3503050.0,7.81,7675824.0,17.11
300919,中伟股份,58.63,-1.63,-11185975.0,-12.14,0.0,0.0,-11185975.0,-12.14,1170432.0,1.27,10015544.0,10.87
601288,农业银行,3.55,1.43,-11201383.0,-1.51,-50478207.0,-6.79,39276824.0,5.29,12824564.0,1.73,-1623186.0,-0.22
603077,和邦生物,2.38,-2.06,-11215458.0,-11.29,-2474735.0,-2.49,-8740723.0,-8.8,-6281618.0,-6.32,17497076.0,17.61
002339,积成电子,7.51,-2.59,-11253379.0,-12.42,-2970321.0,-3.28,-8283058.0,-9.14,494648.0,0.55,10758731.0,11.88
688182,灿勤科技,22.44,-2.56,-11260076.0,-12.36,-5110698.0,-5.61,-6149378.0,-6.75,8944397.0,9.82,2315677.0,2.54
002191,劲嘉股份,6.93,-1.28,-11265459.0,-29.59,-544278.0,-1.43,-10721181.0,-28.16,1023278.0,2.69,10242182.0,26.9
002441,众业达,10.77,-1.01,-11341759.0,-18.07,-3858294.0,-6.15,-7483465.0,-11.92,2478429.0,3.95,8863330.0,14.12
002850,科达利,126.59,-5.2,-11348905.0,-5.0,-571247.0,-0.25,-10777658.0,-4.74,-5302273.0,-2.33,16651178.0,7.33
300334,津膜科技,7.84,-4.16,-11351580.0,-13.08,-906304.0,-1.04,-10445276.0,-12.04,-1452807.0,-1.67,12804387.0,14.76
002062,宏润建设,5.33,-1.11,-11360019.0,-15.93,-2901831.0,-4.07,-8458188.0,-11.86,-6922200.0,-9.71,18282219.0,25.64
300499,高澜股份,18.46,5.07,-11391770.0,-1.43,-11629779.0,-1.46,238009.0,0.03,29375120.0,3.68,-17983344.0,-2.25
600395,盘江股份,6.63,2.16,-11418858.0,-17.83,-3297747.0,-5.15,-8121111.0,-12.68,12335093.0,19.26,-916235.0,-1.43
600876,凯盛新能,15.58,-2.2,-11418927.0,-24.42,-5477846.0,-11.72,-5941081.0,-12.71,-996235.0,-2.13,12415162.0,26.55
301358,湖南裕能,43.85,-1.02,-11454177.0,-14.19,1115676.0,1.38,-12569853.0,-15.57,548054.0,0.68,10906124.0,13.51
002202,金风科技,10.93,-0.64,-11473217.0,-14.58,-4679131.0,-5.95,-6794086.0,-8.64,-1783944.0,-2.27,13257162.0,16.85
002585,双星新材,10.0,-1.96,-11536970.0,-20.84,-9436123.0,-17.05,-2100847.0,-3.79,-2434989.0,-4.4,13971959.0,25.24
000423,东阿阿胶,49.37,0.73,-11545020.0,-6.4,-10103069.0,-5.6,-1441951.0,-0.8,1210208.0,0.67,10334811.0,5.73
000811,冰轮环境,14.55,0.34,-11556609.0,-16.02,-5900711.0,-8.18,-5655898.0,-7.84,2653226.0,3.68,8903383.0,12.34
600459,贵研铂业,14.93,-1.97,-11567218.0,-22.45,-6269681.0,-12.17,-5297537.0,-10.28,4326675.0,8.4,7240542.0,14.05
301263,泰恩康,20.57,-1.72,-11605199.0,-20.68,-6372972.0,-11.35,-5232227.0,-9.32,6377454.0,11.36,5227744.0,9.31
600326,西藏天路,5.82,-2.68,-11672598.0,-10.55,-8348100.0,-7.54,-3324498.0,-3.0,-9099936.0,-8.22,20772534.0,18.77
000410,沈阳机床,8.36,-2.34,-11673010.0,-3.25,-12403931.0,-3.45,730921.0,0.2,-3311043.0,-0.92,14984052.0,4.17
001309,德明利,90.31,-1.68,-11718738.0,-3.03,-107200.0,-0.03,-11611538.0,-3.0,23236959.0,6.0,-11518221.0,-2.97
600285,羚锐制药,16.99,2.23,-11731857.0,-5.73,-3877673.0,-1.89,-7854184.0,-3.84,5622708.0,2.75,6109151.0,2.98
601677,明泰铝业,12.46,-2.73,-11799744.0,-8.05,-6565672.0,-4.48,-5234072.0,-3.57,13181952.0,8.99,-1382206.0,-0.94
600566,济川药业,31.74,1.08,-11801935.0,-5.19,800300.0,0.35,-12602235.0,-5.54,3079117.0,1.35,8722818.0,3.83
002567,唐人神,6.54,-2.39,-11875130.0,-12.5,-7126290.0,-7.5,-4748840.0,-5.0,5442301.0,5.73,6432830.0,6.77
301332,德尔玛,14.1,-0.77,-11884799.0,-12.01,-2753115.0,-2.78,-9131684.0,-9.22,262664.0,0.27,11622136.0,11.74
002166,莱茵生物,7.47,-1.97,-11895025.0,-30.82,-7540794.0,-19.54,-4354231.0,-11.28,3783389.0,9.8,8111636.0,21.02
600988,赤峰黄金,15.79,-0.88,-11912469.0,-10.94,-12918524.0,-11.86,1006055.0,0.92,-2964150.0,-2.72,14876619.0,13.66
600766,*ST园城,9.74,-4.98,-11939563.0,-33.26,-8244711.0,-22.97,-3694852.0,-10.29,6565816.0,18.29,5373747.0,14.97
300568,星源材质,16.39,-1.86,-11947463.0,-9.98,-1423665.0,-1.19,-10523798.0,-8.8,-277117.0,-0.23,12224580.0,10.22
600521,华海药业,18.48,-1.18,-11956048.0,-15.91,-6484485.0,-8.63,-5471563.0,-7.28,2130522.0,2.83,9825525.0,13.07
002112,三变科技,10.49,-2.15,-11968417.0,-9.63,-2099234.0,-1.69,-9869183.0,-7.94,-721937.0,-0.58,12690354.0,10.21
001324,长青科技,21.04,-3.13,-12008052.0,-9.91,-5825977.0,-4.81,-6182075.0,-5.1,-4798780.0,-3.96,16806833.0,13.88
688352,颀中科技,14.24,0.49,-12026035.0,-10.25,-8477546.0,-7.23,-3548489.0,-3.03,4088735.0,3.49,7937299.0,6.77
300017,网宿科技,7.35,2.23,-12064201.0,-2.81,-10669023.0,-2.48,-1395178.0,-0.32,8908894.0,2.07,3155307.0,0.73
603345,安井食品,156.25,-2.06,-12070359.0,-6.53,-5612980.0,-3.04,-6457379.0,-3.49,-21486244.0,-11.62,33556605.0,18.15
688599,天合光能,40.85,-15.2,-12131114.0,-0.69,-41243194.0,-2.35,29112080.0,1.66,-49915936.0,-2.85,62047040.0,3.54
603816,顾家家居,35.32,-1.34,-12139240.0,-19.96,-1095641.0,-1.8,-11043599.0,-18.16,5550344.0,9.13,6588896.0,10.83
301391,卡莱特,113.99,-2.57,-12185133.0,-9.16,-8909281.0,-6.7,-3275852.0,-2.46,15814671.0,11.89,-3629539.0,-2.73
000815,美利云,10.3,-1.25,-12205640.0,-17.62,-6731804.0,-9.72,-5473836.0,-7.9,-4885990.0,-7.05,17091630.0,24.68
000049,德赛电池,36.48,-1.33,-12251806.0,-19.77,-8648012.0,-13.96,-3603794.0,-5.82,-1234298.0,-1.99,13486104.0,21.76
002785,万里石,20.18,-3.17,-12286238.0,-25.92,-3229174.0,-6.81,-9057064.0,-19.11,2431763.0,5.13,9854475.0,20.79
603599,广信股份,28.02,1.74,-12363978.0,-10.98,-3390773.0,-3.01,-8973205.0,-7.97,344315.0,0.31,12019663.0,10.68
002433,*ST太安,1.87,-5.08,-12376650.0,-26.03,-9759872.0,-20.52,-2616778.0,-5.5,1552561.0,3.26,10824089.0,22.76
600737,中粮糖业,8.22,2.88,-12466074.0,-4.62,-11782245.0,-4.37,-683829.0,-0.25,1581132.0,0.59,10884942.0,4.04
688276,百克生物,68.51,1.41,-12493901.0,-18.9,-5038965.0,-7.62,-7454936.0,-11.28,3419989.0,5.17,9073912.0,13.73
300455,航天智装,11.16,-1.76,-12502610.0,-11.16,737961.0,0.66,-13240571.0,-11.82,-5641575.0,-5.04,18144186.0,16.2
001311,多利科技,77.51,-3.61,-12541707.0,-7.3,-5773434.0,-3.36,-6768273.0,-3.94,-1664179.0,-0.97,14205887.0,8.26
300238,冠昊生物,17.15,16.19,-12549234.0,-2.2,-3401927.0,-0.6,-9147307.0,-1.61,4814299.0,0.85,7734935.0,1.36
300179,四方达,9.61,-2.83,-12591780.0,-25.78,-4216299.0,-8.63,-8375481.0,-17.15,2362014.0,4.84,10229767.0,20.95
300010,*ST豆神,1.85,-15.14,-12611293.0,-12.73,0.0,0.0,-12611293.0,-12.73,4230278.0,4.27,8381015.0,8.46
002060,粤 水 电,6.66,-0.45,-12677951.0,-6.91,-7761735.0,-4.23,-4916216.0,-2.68,1774684.0,0.97,10903266.0,5.94
002648,卫星化学,12.51,-1.18,-12706253.0,-11.53,1424487.0,1.29,-14130740.0,-12.82,3787075.0,3.44,8919178.0,8.09
000970,中科三环,11.75,-1.34,-12767547.0,-21.09,-1869722.0,-3.09,-10897825.0,-18.0,-3413523.0,-5.64,16181071.0,26.73
300027,华谊兄弟,2.86,-0.35,-12843359.0,-11.43,0.0,0.0,-12843359.0,-11.43,671849.0,0.6,12171510.0,10.83
600996,贵广网络,9.73,-1.62,-12847376.0,-13.03,558495.0,0.57,-13405871.0,-13.6,-1519260.0,-1.54,14366636.0,14.57
002245,蔚蓝锂芯,10.29,-1.81,-12863173.0,-12.25,-2203005.0,-2.1,-10660168.0,-10.15,-8620778.0,-8.21,21483952.0,20.45
300205,天喻信息,15.02,1.28,-12868070.0,-4.82,-10571150.0,-3.96,-2296920.0,-0.86,12675322.0,4.75,192748.0,0.07
600282,南钢股份,3.45,2.37,-12871787.0,-10.98,2702431.0,2.31,-15574218.0,-13.28,4589188.0,3.91,8282598.0,7.06
600886,国投电力,13.09,2.35,-12897932.0,-4.77,-20761621.0,-7.67,7863689.0,2.91,3246370.0,1.2,9651561.0,3.57
002945,华林证券,13.72,-1.37,-12901205.0,-18.07,-5289088.0,-7.41,-7612117.0,-10.66,264488.0,0.37,12636717.0,17.69
300351,永贵电器,14.54,-1.69,-12915639.0,-20.43,-8612495.0,-13.62,-4303144.0,-6.81,1303685.0,2.06,11611954.0,18.37
300358,楚天科技,15.05,-1.95,-12949136.0,-28.83,0.0,0.0,-12949136.0,-28.83,8490463.0,18.9,4458673.0,9.93
600637,东方明珠,7.82,0.9,-12987103.0,-11.32,-6497866.0,-5.66,-6489237.0,-5.66,12260853.0,10.69,726250.0,0.63
600546,山煤国际,13.37,-1.11,-12995226.0,-9.15,3061826.0,2.16,-16057052.0,-11.3,9382990.0,6.6,3612236.0,2.54
000799,酒鬼酒,100.46,-0.72,-13063684.0,-6.0,2801828.0,1.29,-15865512.0,-7.29,-14225237.0,-6.53,27288921.0,12.53
002063,远光软件,8.6,5.65,-13065865.0,-3.89,-2242483.0,-0.67,-10823382.0,-3.22,-963167.0,-0.29,14029031.0,4.17
600079,人福医药,25.74,0.59,-13080711.0,-8.41,-3665503.0,-2.36,-9415208.0,-6.06,3902685.0,2.51,9178026.0,5.9
001269,欧晶科技,88.2,-2.97,-13141935.0,-7.37,-6636672.0,-3.72,-6505263.0,-3.65,-10267547.0,-5.76,23409482.0,13.12
600335,国机汽车,10.49,-0.66,-13174138.0,-9.21,-3225702.0,-2.26,-9948436.0,-6.96,8117322.0,5.68,5056816.0,3.54
603392,万泰生物,93.56,-1.66,-13186953.0,-10.44,-5701407.0,-4.51,-7485546.0,-5.93,-7207237.0,-5.71,20394191.0,16.14
603173,福斯达,30.7,-0.97,-13197690.0,-21.85,-8995134.0,-14.89,-4202556.0,-6.96,4050626.0,6.7,9147065.0,15.14
300811,铂科新材,106.0,6.0,-13207236.0,-4.76,-10688288.0,-3.85,-2518948.0,-0.91,-1937742.0,-0.7,15144977.0,5.45
002580,圣阳股份,9.2,-2.34,-13311759.0,-27.38,-1841078.0,-3.79,-11470681.0,-23.59,3396532.0,6.98,9915226.0,20.39
600918,中泰证券,6.95,-0.86,-13422547.0,-14.35,-10194932.0,-10.9,-3227615.0,-3.45,1632472.0,1.75,11790075.0,12.61
000584,ST工智,4.46,-4.9,-13448218.0,-10.89,-1361812.0,-1.1,-12086406.0,-9.79,-1020885.0,-0.83,14469103.0,11.72
002258,利尔化学,13.44,-1.83,-13452548.0,-30.78,-4309781.0,-9.86,-9142767.0,-20.92,-75611.0,-0.17,13528161.0,30.96
002044,美年健康,6.3,-0.63,-13458946.0,-5.11,-18478335.0,-7.01,5019389.0,1.91,9072128.0,3.44,4386818.0,1.67
603282,亚光股份,32.64,-2.8,-13556325.0,-30.81,-1056388.0,-2.4,-12499937.0,-28.41,-1637122.0,-3.72,15193448.0,34.53
603833,欧派家居,97.01,-2.08,-13582106.0,-16.61,-10129480.0,-12.39,-3452626.0,-4.22,6724050.0,8.23,6858056.0,8.39
688331,荣昌生物,64.26,3.53,-13615989.0,-10.15,-5761828.0,-4.29,-7854161.0,-5.85,8575462.0,6.39,5040527.0,3.76
000166,申万宏源,4.71,-0.63,-13643981.0,-11.02,-12842725.0,-10.37,-801256.0,-0.65,13090295.0,10.57,553686.0,0.45
001337,四川黄金,32.26,-0.77,-13666610.0,-10.22,-3135699.0,-2.34,-10530911.0,-7.87,-4529953.0,-3.39,18196563.0,13.61
002350,北京科锐,7.36,-2.0,-13666958.0,-28.67,-3533457.0,-7.41,-10133501.0,-21.26,-85384.0,-0.18,13752342.0,28.85
600497,驰宏锌锗,5.27,-0.57,-13671428.0,-13.77,-7352391.0,-7.4,-6319037.0,-6.36,10541187.0,10.62,3130240.0,3.15
688661,和林微纳,96.6,1.15,-13708353.0,-5.1,7486657.0,2.79,-21195010.0,-7.89,12819493.0,4.77,888862.0,0.33
600780,通宝能源,9.54,6.95,-13730617.0,-7.07,-5884377.0,-3.03,-7846240.0,-4.04,-2041120.0,-1.05,15771737.0,8.12
000783,长江证券,5.99,1.35,-13735670.0,-6.47,1006318.0,0.47,-14741988.0,-6.95,16970870.0,8.0,-3235201.0,-1.52
002820,桂发祥,10.92,0.18,-13736049.0,-15.24,-1101000.0,-1.22,-12635049.0,-14.02,1935053.0,2.15,11800996.0,13.09
600686,金龙汽车,7.56,-3.2,-13777922.0,-9.55,-11009477.0,-7.63,-2768445.0,-1.92,2978380.0,2.06,10799543.0,7.48
600985,淮北矿业,13.33,0.91,-13808644.0,-10.8,-7472287.0,-5.84,-6336357.0,-4.96,19262901.0,15.07,-5454257.0,-4.27
300613,富瀚微,57.92,-0.97,-13818359.0,-7.83,-7708684.0,-4.37,-6109675.0,-3.46,-1425935.0,-0.81,15244295.0,8.64
002384,东山精密,24.27,-7.37,-13901512.0,-1.6,-4409022.0,-0.51,-9492490.0,-1.1,-25174688.0,-2.91,39076203.0,4.51
688520,神州细胞-U,66.97,4.48,-13902045.0,-8.65,-6247014.0,-3.89,-7655031.0,-4.76,12073223.0,7.51,1828821.0,1.14
600636,国新文化,13.72,-0.44,-13911144.0,-3.12,-12168551.0,-2.73,-1742593.0,-0.39,19952203.0,4.47,-6041059.0,-1.35
002051,中工国际,11.23,0.36,-13926660.0,-6.55,-6172109.0,-2.9,-7754551.0,-3.65,9343315.0,4.4,4583344.0,2.16
002316,亚联发展,4.73,0.85,-13933340.0,-9.86,-5966382.0,-4.22,-7966958.0,-5.64,4037062.0,2.86,9896278.0,7.01
300943,春晖智控,16.8,-3.95,-13933530.0,-11.6,-4155155.0,-3.46,-9778375.0,-8.14,1152743.0,0.96,12780788.0,10.64
300349,金卡智能,13.51,-3.22,-13961232.0,-13.4,-4259282.0,-4.09,-9701950.0,-9.31,-2939015.0,-2.82,16900246.0,16.22
600160,巨化股份,13.41,-1.47,-14038576.0,-9.17,-10236621.0,-6.68,-3801955.0,-2.48,-3420081.0,-2.23,17458657.0,11.4
601696,中银证券,10.77,-0.83,-14067870.0,-9.53,-13262186.0,-8.98,-805684.0,-0.55,7551010.0,5.11,6516859.0,4.41
002407,多氟多,19.92,-1.73,-14131376.0,-11.7,-5726976.0,-4.74,-8404400.0,-6.96,-6789756.0,-5.62,20921134.0,17.32
301305,C朗坤,23.01,-1.54,-14148357.0,-7.59,-2027775.0,-1.09,-12120582.0,-6.51,-2084326.0,-1.12,16232684.0,8.71
600846,同济科技,10.55,-2.31,-14155670.0,-14.65,-10984251.0,-11.37,-3171419.0,-3.28,9335740.0,9.66,4819931.0,4.99
600518,ST康美,2.32,-1.28,-14173868.0,-10.15,-2408090.0,-1.72,-11765778.0,-8.43,3930200.0,2.81,10243668.0,7.34
300192,科德教育,14.66,3.53,-14177280.0,-3.42,1774839.0,0.43,-15952119.0,-3.85,9427733.0,2.27,4749547.0,1.14
688659,元琛科技,13.25,-3.07,-14180838.0,-19.5,-3885146.0,-5.34,-10295692.0,-14.16,-2964095.0,-4.08,17144933.0,23.58
688112,鼎阳科技,87.49,3.17,-14214386.0,-23.39,-7394022.0,-12.17,-6820364.0,-11.22,5036878.0,8.29,9177509.0,15.1
001299,美能能源,17.7,-2.21,-14266963.0,-10.75,2234467.0,1.68,-16501430.0,-12.44,2799907.0,2.11,11467055.0,8.64
603283,赛腾股份,48.29,0.15,-14278309.0,-20.85,-7115754.0,-10.39,-7162555.0,-10.46,3619978.0,5.29,10658332.0,15.56
600707,彩虹股份,4.66,0.43,-14278767.0,-11.14,-10954400.0,-8.55,-3324367.0,-2.59,10341686.0,8.07,3937081.0,3.07
688506,百利天恒-U,83.36,-10.84,-14284848.0,-7.78,-14654654.0,-7.98,369806.0,0.2,1157141.0,0.63,13127708.0,7.15
300081,恒信东方,7.74,2.52,-14291687.0,-5.68,-9001317.0,-3.58,-5290370.0,-2.1,18678543.0,7.42,-4386855.0,-1.74
002354,天娱数科,6.89,2.68,-14319913.0,-1.45,1507887.0,0.15,-15827800.0,-1.6,-6509088.0,-0.66,20829008.0,2.11
300446,乐凯新材,14.76,-2.77,-14428679.0,-7.79,-169535.0,-0.09,-14259144.0,-7.7,5189922.0,2.8,9238759.0,4.99
688110,东芯股份,37.7,0.72,-14563732.0,-3.94,7055184.0,1.91,-21618916.0,-5.84,9155554.0,2.48,5408178.0,1.46
688019,安集科技,251.87,2.84,-14723582.0,-6.28,-12203016.0,-5.2,-2520566.0,-1.07,16186132.0,6.9,-1462552.0,-0.62
601066,中信建投,25.39,-0.43,-14730119.0,-8.18,-10623677.0,-5.9,-4106442.0,-2.28,4547.0,0.0,14725572.0,8.17
301199,迈赫股份,31.24,-1.39,-14741056.0,-8.34,-5998276.0,-3.39,-8742780.0,-4.95,1303984.0,0.74,13437072.0,7.6
301325,曼恩斯特,94.35,-0.84,-14750197.0,-9.42,-3882390.0,-2.48,-10867807.0,-6.94,602863.0,0.39,14147334.0,9.04
300036,超图软件,19.39,-1.52,-14756428.0,-10.0,-7031367.0,-4.77,-7725061.0,-5.24,7252045.0,4.92,7504384.0,5.09
603260,合盛硅业,67.46,-2.05,-14781275.0,-12.56,-663809.0,-0.56,-14117466.0,-11.99,-6135718.0,-5.21,20916995.0,17.77
002780,三夫户外,13.23,-3.15,-14789874.0,-25.78,-1054999.0,-1.84,-13734875.0,-23.94,1867581.0,3.26,12922293.0,22.52
600837,海通证券,9.37,-0.64,-14830922.0,-7.29,-21014164.0,-10.32,6183242.0,3.04,30500786.0,14.99,-15669864.0,-7.7
601688,华泰证券,13.46,-0.07,-14921285.0,-4.37,1630465.0,0.48,-16551750.0,-4.84,36329442.0,10.63,-21408156.0,-6.27
601963,重庆银行,8.34,0.48,-14928995.0,-23.07,-22589597.0,-34.9,7660602.0,11.84,10492267.0,16.21,4436728.0,6.86
300592,华凯易佰,26.7,-0.11,-14949749.0,-9.7,-97215.0,-0.06,-14852534.0,-9.64,9755793.0,6.33,5193956.0,3.37
300379,东方通,25.59,-3.32,-15012154.0,-4.16,-39911804.0,-11.07,24899650.0,6.91,5684621.0,1.58,9327533.0,2.59
301171,易点天下,21.2,-2.35,-15038892.0,-11.75,-13637501.0,-10.65,-1401391.0,-1.09,-9290491.0,-7.26,24329384.0,19.01
300585,奥联电子,16.85,-2.88,-15093577.0,-20.79,-2610709.0,-3.6,-12482868.0,-17.2,-1793606.0,-2.47,16887183.0,23.26
002324,普利特,14.07,-2.63,-15111227.0,-18.37,-16523205.0,-20.09,1411978.0,1.72,8949566.0,10.88,6161662.0,7.49
601111,中国国航,8.86,0.45,-15130834.0,-8.54,-2488170.0,-1.4,-12642664.0,-7.14,1287347.0,0.73,13843487.0,7.81
300116,保力新,1.27,-5.93,-15171392.0,-13.48,0.0,0.0,-15171392.0,-13.48,229236.0,0.2,14942156.0,13.27
300541,先进数通,13.88,5.31,-15290339.0,-4.25,-1870228.0,-0.52,-13420111.0,-3.73,15433414.0,4.29,-143075.0,-0.04
600029,南方航空,6.34,0.32,-15290516.0,-14.82,-7952061.0,-7.71,-7338455.0,-7.11,7888921.0,7.65,7401596.0,7.17
000733,振华科技,92.93,0.68,-15321199.0,-7.04,-8268134.0,-3.8,-7053065.0,-3.24,15268268.0,7.02,52931.0,0.02
300217,东方电热,5.49,-2.66,-15416980.0,-18.34,-5349960.0,-6.37,-10067020.0,-11.98,3970073.0,4.72,11446908.0,13.62
